id,type,timestamp,message,agency,DPA,county,OES region,lat/lon,pushed/reason,modeler,"notes (fire name, other)"
0ed62feb-7d0c-44c2-a98c-97ea85e87bae,IRWIN,2024-01-08 00:26,"RRU, CREAG IC Riverside",RRU,STATE,Riverside,6,"33.750693885326, -117.106472969249",,,
6908c31b-ec5a-4d02-b216-3ac43630e228,IRWIN,2024-01-08 01:14,"RVC, S SAN JACINTO AV  SANJ IC Riverside",RVC,LOCAL,Riverside,6,"33.7711768958367, -116.958797945275",,,
7a08bbef-9e6f-46f3-abce-79e8016137cd,IRWIN,2024-01-08 01:22,"RRU, TERETICORNIS AV / RED GUM DR IC Riverside",RRU,STATE,Riverside,6,"33.7039008671685, -117.338386005547",,,
1705692335,PulsePoint,2024-01-08 02:48,"LAC, E ROSECRANS AVE & 605 FWY, NORWALK",LAC,LOCAL,Los Angeles,1,"33.90207000000001, -118.10477000000002",,,
1705714838,PulsePoint,2024-01-08 03:39,"LAC, W IMPERIAL HWY & 105 FWY, INGLEWOOD",LAC,LOCAL,Los Angeles,1,"33.93095, -118.34473",,,
1705841324,PulsePoint,2024-01-08 07:30,"LAC, S LONG BEACH BLVD & 105 FWY, LYNWOOD",LAC,LOCAL,Los Angeles,1,"33.92319, -118.20975999999999",Urban,Rawaf,
1705862225,PulsePoint,2024-01-08 07:53,"LAC, S AVALON BLVD & E EL SEGUNDO BLVD, WILLOWBROOK",LAC,LOCAL,Los Angeles,1,"33.91633, -118.26522",Urban,Rawaf,
be8ce1b2-3c5d-4b66-8d7e-516b3fe321f3,IRWIN,2024-01-08 09:42,"RVC, DAY ST  MOVA IC Riverside",RVC,LOCAL,Riverside,6,"33.9341438969349, -117.278766013589",Urban,Rawaf,
1705964173,PulsePoint,2024-01-08 09:44,"LAC, SB 605 AT 91, CERRITOS",LAC,LOCAL,Los Angeles,1,"33.87638, -118.10260000000001",Urban,Rawaf,
5dc6ace5-e604-409d-81fa-302d48a15f5c,IRWIN,2024-01-08 10:15,"RRU, EL TORO RD / LINDELL RD IC Riverside",RRU,STATE,Riverside,6,"33.7578498730107, -117.345049010944",Nothing on cameras,Rawaf,"Late: ""FireDiscoveryDateTime: 2024-01-08 08:33 PST"""
271ce3d3-54b6-4d71-9d30-3cb5f74eee87,IRWIN,2024-01-08 10:21,"RRU, HY 243  / HY 74  E IC Riverside",RRU,STATE,Riverside,6,"33.7047169008252, -116.726241899544",Prescribed fire,Rawaf,
1456bf9e-da3a-44b5-8336-64311e2ff2f5,IRWIN,2024-01-08 11:59,"HUU, JIGGS CREEK SNOW_CAMP IC Humboldt",HUU,STATE,Humboldt,2,"40.868465056395, -123.917490843347",,,
f6cc12ab-f6d4-457c-9a67-102b2bf0e919,IRWIN,2024-01-08 12:37,"RVC, AVIGNON CT  HIGH IC Riverside",RVC,LOCAL,Riverside,6,"34.0148309022004, -117.349636032293",Urban,Rawaf,
ceceb867-e50e-4d7f-b2df-3178a54b5f6e,IRWIN,2024-01-08 12:54,"BDU, ROCK SPRINGS RD / DEEP CREEK RD IC San Bernardino",BDU,STATE,San Bernardino,6,"34.4146579548056, -117.224817043774",Fusion Center Instruction,Rawaf,
1706183875,PulsePoint,2024-01-08 13:24,"LAC, EB 10 WO 605, BALDWIN PARK",LAC,LOCAL,Los Angeles,1,"34.06456, -118.00330000000001",Urban,Rawaf,
{048114A0-5EAE-471C-8297-A2DE515A5337},Intterra FIRIS,2024-01-08 15:15,test test test jlblock_firis jlblock_firis,ENF,FEDERAL,El Dorado,4,"38.84721272085658, -120.73429712151955",,,
abc42d6a-a98f-44a6-bab7-37c5c22e0d42,IRWIN,2024-01-08 17:22,"RVC, DEVONSHIRE AV / WARREN RD IC Riverside",RVC,LOCAL,Riverside,6,"33.7511218892433, -117.036183957115",Nothing on cameras,Treva,Ag
eee02656-273e-4123-8bd9-b3ffdf4bd71f,IRWIN,2024-01-08 17:58,"RVC, SONRISA WY  MECC IC Riverside",RVC,LOCAL,Riverside,6,"33.5833999217275, -116.076347775632",Agriculture / farm,Treva,
4a2c830d-72fc-4073-9e72-20bc3c391f91,IRWIN,2024-01-08 18:06,"RRU, INDIAN TRAILS RD / AGUANGA RANCHOS RD IC Riverside",RRU,STATE,Riverside,6,"33.4381318642544, -116.821257895489",Nothing on radio,Treva,Single engine response
1706466273,PulsePoint,2024-01-08 18:23,"LAC, 40124 N 10TH ST W, PALMDALE",LAC,LOCAL,Los Angeles,1,"34.614375, -118.14774",Urban,Treva,Nothing on cameras 
2f10c400-1a41-4de0-a9e4-d79b95968e5b,IRWIN,2024-01-08 19:46,"RVC, COLLIER AV / RIVERSIDE DR IC Riverside",RVC,LOCAL,Riverside,6,"33.695062865721, -117.346210006197",Nothing on cameras,Treva,Discovery at 19:15
574bd747-1eca-4b54-89b9-5c8d977d204e,IRWIN,2024-01-08 20:28,"RVC, DIAMOND DR / SUMMERLY PL IC Riverside",RVC,LOCAL,Riverside,6,"33.6475598625866, -117.303407995117",Urban,Treva,
ce9dbd81-84f1-4f2d-9316-322ddaf4ecc3,IRWIN,2024-01-08 21:32,"RVC, PERRIS BL / HEMLOCK AV IC Riverside",RVC,LOCAL,Riverside,6,"33.9427079008463, -117.226314005237",,,
g18-2024-01-09T07:41:17+00:00,GOES,2024-01-08 23:41,"High Probability, Los Angeles County, 32 MW",TOR,LOCAL,Los Angeles,1,"33.8523, -118.3389",,,
1706676926,PulsePoint,2024-01-09 00:07,"LAC, SB 710 NO WHITTIER BLVD ,EALA, EAST LOS ANGELES",LAC,LOCAL,Los Angeles,1,"34.02415, -118.1726",,,
85af045a-87ca-4e16-8680-ba3e57309443,IRWIN,2024-01-09 00:51,"RVC, SKY HAVEN MHP DHSP IC Riverside",RVC,LOCAL,Riverside,6,"33.9421339411697, -116.501495878962",,,
1706703316,PulsePoint,2024-01-09 01:03,"LAC, 6030 N IRWINDALE AVE, IRWINDALE",LAC,LOCAL,Los Angeles,1,"34.12289, -117.93381",,,
1706707175,PulsePoint,2024-01-09 01:15,"LAC, 16366 E AVENUE T, LLANO",LAC,LOCAL,Los Angeles,1,"34.54270000003679, -117.83702500000001",,,
dbce1608-be3f-434e-9bc0-ca5dd7cab4c9,IRWIN,2024-01-09 01:48,"RRU, MITCHELL IC Riverside",RRU,STATE,Riverside,6,"33.5697328870902, -116.686167882034",,,
1706758361,PulsePoint,2024-01-09 03:42,"LAC, SB 405 NO ALAMEDA ST ,CARS, CARSON",LAC,LOCAL,Los Angeles,1,"33.82548, -118.2289",,,
1706782261,PulsePoint,2024-01-09 04:41,"LAC, ELIZABETH ST & RIVER RD, CUDAHY",LAC,LOCAL,Los Angeles,1,"33.96174, -118.17229",,,
6b4de8be-fb92-4072-a907-21d6ab7fe7e4,IRWIN,2024-01-09 10:32,"BDF, RIM IC San Bernardino",BDF,FEDERAL,San Bernardino,6,"34.2283379294388, -117.298179040903",Nothing on cameras,Chesa,
758a9ab2-cffd-4988-b720-259c54c54576,IRWIN,2024-01-09 10:34,"RRU, SUMMIT IC Riverside",RRU,STATE,Riverside,6,"33.767686867782, -117.460283031494",Nothing on radio,Chesa,
f3dd2afc-629f-4281-89b7-8d770d0de141,IRWIN,2024-01-09 11:51,"RVC, EL TORO RD / GREEN MOUNTAIN RD IC Riverside",RVC,LOCAL,Riverside,6,"33.7185088690645, -117.334497006028",Urban,Chesa,
d337ecab-b2f7-42c1-93bf-e9b1b498c7aa,IRWIN,2024-01-09 13:20,"RVC, BUENA VISTA AV  DHSP IC Riverside",RVC,LOCAL,Riverside,6,"33.9596099429043, -116.507299881383",Urban,Chesa,
1707218160,PulsePoint,2024-01-09 13:23,"LAC, WB 105 AT LONG BEACH BLVD ,LNWD, LYNWOOD",LAC,LOCAL,Los Angeles,1,"33.92511, -118.21",Urban,Chesa,
e19ef438-6228-4e17-9be5-acd63f948a66,IRWIN,2024-01-09 14:26,"RVC, N PERRIS BL /W NUEVO RD IC Riverside",RVC,LOCAL,Riverside,6,"33.7959098839595, -117.22609199348",Nothing on cameras,Chesa,
1707311790,PulsePoint,2024-01-09 14:53,"LAC, E AVENUE M & N 50TH ST E, PALMDALE",LAC,FEDERAL,Los Angeles,1,"34.64597, -118.04091",Urban,Chesa,
1707327544,PulsePoint,2024-01-09 15:06,"LAC, EB 105 AT LONG BEACH BLVD ,LNWD, LYNWOOD",LAC,LOCAL,Los Angeles,1,"33.92471, -118.20990000000002",Urban,Chesa,
1707333248,PulsePoint,2024-01-09 15:09,"LAC, E PALMDALE BLVD & 90TH ST E, LITTLEROCK",LAC,LOCAL,Los Angeles,1,"34.57972, -117.96953000000002",Nothing on cameras,Chesa,
3dd6594a-dc4f-49e9-a3e6-7a0edea77358,IRWIN,2024-01-09 16:24,"RRU, MINTON RD / JUNIPER FLATS RD IC Riverside",RRU,STATE,Riverside,6,"33.7721978885492, -117.093225968656",,Chesa,
1707480673,PulsePoint,2024-01-09 16:48,"LAC, 11637 207TH ST, LAKEWOOD",LAC,LOCAL,Los Angeles,1,"33.84229000046662, -118.08449",Urban,Sierra,
a2437846-5c14-436a-bfff-3974826f4ab7,IRWIN,2024-01-09 17:27,"RVC, HY 111  / DESERT CROSSING SHOPPING CENTER IC Riverside",RVC,LOCAL,Riverside,6,"33.7267779211954, -116.40171584434",Urban,,
1707529543,PulsePoint,2024-01-09 17:33,"LAC, W TECHNOLOGY DR & N CARRIAGE WAY, PALMDALE",LAC,LOCAL,Los Angeles,1,"34.59429, -118.13599",,,
ff8c577a-7e64-4ddf-b4af-8e958840e467,IRWIN,2024-01-09 17:35,"RVC, RIDER ST  MEAD IC Riverside",RVC,LOCAL,Riverside,6,"33.8301248860389, -117.259769002001",,,
1707543362,PulsePoint,2024-01-09 17:43,"LAC, SB 5 NO 710, COMMERCE",LAC,LOCAL,Los Angeles,1,"34.01749, -118.1759",,,
1707588450,PulsePoint,2024-01-09 18:29,"LAC, 710 FWY & 105 FWY, SOUTH GATE",LAC,LOCAL,Los Angeles,1,"33.91861, -118.17828",,,
1707595086,PulsePoint,2024-01-09 18:37,"LAC, SB 710 AT ATLANTIC BLVD ,BELL, BELL",LAC,LOCAL,Los Angeles,1,"33.9977000000004, -118.17680999999057",,,
1707595086,PulsePoint,2024-01-09 18:37,"LAC, SB 710 SO BANDINI BLVD ,VERN, VERNON",LAC,LOCAL,Los Angeles,1,"33.997980000048955, -118.17671000025896",,,
1707595086,PulsePoint,2024-01-09 18:37,"LAC, SB 710 AT ATLANTIC BLVD ,BELL, BELL",LAC,LOCAL,Los Angeles,1,"33.9977000000004, -118.17680999999057",,,
1707595086,PulsePoint,2024-01-09 18:37,"LAC, SB 710 SO BANDINI BLVD ,VERN, VERNON",LAC,LOCAL,Los Angeles,1,"33.997980000048955, -118.17671000025896",,,
