id,type,timestamp,message,agency,DPA,county,OES region,lat/lon,pushed/reason,modeler,"notes (fire name, other)"
1411714636,PulsePoint,2023-02-13 06:12,"LAC, 41018 N 171ST ST E, LAKE LOS ANGELES",LAC,LOCAL,Los Angeles,1,"34.628389999999996, -117.82572000000002",,,
71b50fb5-a3b0-4518-ba3a-4b3491155870,IRWIN,2023-02-13 06:22,"NEU, GOLD IC Placer",NEU,STATE,Placer,4,"39.1841781802915, -120.848224145797",,,
1411797541,PulsePoint,2023-02-13 08:39,"LAC, N DIVISION ST & E AVENUE J-5, LANCASTER",LAC,LOCAL,Los Angeles,1,"34.68529, -118.13036000000001",Urban,Dawn,
95dd4526-dfec-435d-8d2d-a2771e258087,IRWIN,2023-02-13 10:37,"RVC, GARDENA LN  WILD IC Riverside",RVC,LOCAL,Riverside,6,"33.5988538588849, -117.268025985231",Urban,Dawn,
c73466c1-582a-49a3-bcb1-dd78a27e6545,IRWIN,2023-02-13 11:22,"HUU, MELVILLE RD / REDWOOD DR IC Humboldt",HUU,STATE,Humboldt,2,"40.0977570138427, -123.795094714156",Knockdowns,Dawn,
cada9656-3f89-4989-89c8-71c939c2088f,IRWIN,2023-02-13 12:27,"RVC, LIMONITE AV / CLAY ST IC Riverside",RVC,LOCAL,Riverside,6,"33.9771608915743, -117.462487048619",Urban,Libraty,
1412029956,PulsePoint,2023-02-13 14:01,"LAC, W ELIZABETH LAKE RD & HIGHLAND ST, PALMDALE",LAC,LOCAL,Los Angeles,1,"34.58387, -118.17395",Fusion Center Instruction,Libraty,"High RH, wind blowing back into desert"
1412099545,PulsePoint,2023-02-13 15:29,"LFD, 11200 W PENROSE ST, Los Angeles",LFD,LOCAL,Los Angeles,1,"34.226518, -118.3748",Urban,Libraty,
1412099545,PulsePoint,2023-02-13 15:29,"LFD, 610 SB 5 FWY, Los Angeles",LFD,LOCAL,Los Angeles,1,"34.226518, -118.3748",Other - Enter reason,Libraty,Repeat Alert
1412099545,PulsePoint,2023-02-13 15:29,"LFD, 610 SB 5 FWY, Los Angeles",LFD,LOCAL,Los Angeles,1,"34.231732, -118.40356",Other - Enter reason,Libraty,Repeat Alert
088e03ae-4e46-4d9b-aca8-65d1d787a3ee,IRWIN,2023-02-13 15:49,"RVC, S SHERIFF AV  SANJ IC Riverside",RVC,LOCAL,Riverside,6,"33.7849058974937, -116.957746946177",Urban,Libraty,
77ce9a6a-541e-436f-bfab-7325e64e3e5d,IRWIN,2023-02-13 15:55,"SKU, BUTTE IC Siskiyou",SKU,STATE,Siskiyou,3,"41.3538392256539, -122.350944684574",No potential / nowhere to go,Libraty,"heavy equipment in area, mining operation"
f35b1d38-d120-4ae1-b20c-a5b6b1cea187,IRWIN,2023-02-13 15:57,"SHU, SUMMERS PL  SHINGLETOWN IC Shasta",SHU,STATE,Shasta,3,"40.5018821944447, -121.979301501327",Nothing on cameras,Libraty,No potential
7ca7dff6-8a31-421d-8a30-366c7f2a9aaa,IRWIN,2023-02-13 16:23,"TGU, SIMPSON IC Tehama",TGU,STATE,Tehama,3,"39.9543541270168, -122.291252471945",Agriculture / farm,Libraty,Old discovery and ag
cb190a88-861d-481a-a29c-e4cce8df9af9,IRWIN,2023-02-13 16:48,"TGU, SOUTH IC Tehama",TGU,LOCAL,Tehama,3,"39.931834146326, -122.033112429551",No potential / nowhere to go,Libraty,Nothing on cams
75c1828d-fb42-48c4-acfe-dd165c8b3361,IRWIN,2023-02-13 18:26,"RVC, ARLENE WY  PERR IC Riverside",RVC,LOCAL,Riverside,6,"33.7686598803305, -117.234879992838",No potential / nowhere to go,Sierra,
34820a13-c9e9-4c30-aabd-40d32b246465,IRWIN,2023-02-13 22:10,"RVC, COUNTRY CLUB DR / WASHINGTON ST IC Riverside",RVC,LOCAL,Riverside,6,"33.7603719303246, -116.308024830449",,,
2a3f6114-1a9a-41fe-a0f1-7a2f868ece23,IRWIN,2023-02-13 23:13,"RVC, LAKESHORE DR / TERRA COTTA RD IC Riverside",RVC,LOCAL,Riverside,6,"33.6931528635419, -117.381907012177",,,
7838cfb0-8ad0-4a21-8ab3-8725219c1102,IRWIN,2023-02-14 04:32,"RVC, MISSION BL / CRESTMORE RD IC Riverside",RVC,LOCAL,Riverside,6,"33.9917828969116, -117.397008038568",,,
1412625128,PulsePoint,2023-02-14 09:36,"LFD, 16698 W VICTORY BLVD, Los Angeles",LFD,LOCAL,LOCAL,1,"34.186575, -118.497",Urban,Dawn,
4fdf9976-1698-478d-92fd-c0d7e7811fb5,IRWIN,2023-02-14 15:08,"RVC, CLINTON AV / MELBA AV IC Riverside",RVC,LOCAL,Riverside,6,"33.7434328846193, -117.104010968251",Weather,Sierra,
cfeefff6-b838-4dab-9178-3508eb70f305,IRWIN,2023-02-14 17:20,"AEU, GRAYBAR MINE RD / WONSON WY IC El Dorado",AEU,STATE,El Dorado,4,"38.8741321525285, -120.867561109438",Fusion Center Instruction,Daniel,"Smoke dissipating, moist and cold"
132941be-a604-42d5-a72f-c45b2f0a1afa,IRWIN,2023-02-14 18:27,"RVC, HANNON RD  BEAU IC Riverside",RVC,LOCAL,Riverside,6,"33.9648369157291, -117.005509968819",Fusion Center Instruction,Daniel,
e5ebac90-a0f8-4b11-bc96-c84ef813f64c,IRWIN,2023-02-14 20:41,"RVC, HANNON IC Riverside",RVC,LOCAL,Riverside,6,"33.9659969158637, -117.005503968911",Other - Enter reason,Daniel,repeat of 18:27
1413312153,PulsePoint,2023-02-15 05:40,"LAC, N 20TH ST W & W AVENUE N, PALMDALE",LAC,LOCAL,Los Angeles,1,"34.63112, -118.16516",,,
2aaf927b-3956-4ec5-a11a-63812bfde01c,IRWIN,2023-02-15 07:39,"RVC, JOHN NOBLES AV / RUBIDOUX ST IC Riverside",RVC,LOCAL,Riverside,6,"33.711164928792, -116.228707812568",Urban,Dawn,
6ac75e68-69a4-44e5-ab1b-792845275037,IRWIN,2023-02-15 07:47,"SHU, VOLCANO IC Shasta",SHU,STATE,Shasta,3,"40.8578952585471, -121.539773484943",Knockdowns,Dawn,camp fire
1413407102,PulsePoint,2023-02-15 08:36,"LFD, 5227 W ADAMS BLVD, Los Angeles",LFD,LOCAL,Los Angeles,1,"34.032651, -118.35602",Urban,Dawn,
20ec399d-8fcc-4250-b804-5c1b261a07f4,IRWIN,2023-02-15 09:00,"LNU, SILVERADO TRL  YOUNTVILLE IC Napa",LNU,STATE,Napa,2,"38.4328770032263, -122.346759282648",Knockdowns,Dawn,3x3 spot
66a3a149-e258-4af5-8f56-8234773d84f8,IRWIN,2023-02-15 09:19,"MDF, FLAT IC Modoc",MDF,FEDERAL,Modoc,3,"41.7612353473355, -121.301513584752",Other - Enter reason,Dawn,old alert
a717056c-233e-4210-b74e-154b8d23026b,IRWIN,2023-02-15 11:27,"HIG, BOULDER AV / BASELINE ST IC San Bernardino",HIG,LOCAL,San Bernardino,6,"34.1212359230471, -117.195545014398",Urban,Dawn,
7a9f1fe2-cde5-4e1d-8c76-8f2b1d919bf6,IRWIN,2023-02-15 11:32,"RRU, SAN TIMOTEO CANYON RD / REDLANDS BL IC Riverside",RRU,STATE,Riverside,6,"33.9926489106443, -117.153771996735",Unable to locate (UTL),Dawn,
1413668518,PulsePoint,2023-02-15 12:53,"LAC, W ELIZABETH LAKE RD & TRAIL I, LAKE HUGHES",LAC,FEDERAL,Los Angeles,1,"34.67549000000001, -118.44186000000002",No potential / nowhere to go,Libraty,"Light smoke in developed area, blurred by camera, Smoke from BBQ"
1413734779,PulsePoint,2023-02-15 14:23,"LAC, BREA CANYON RD & TONNER CANYON RD, ORANGE",LAC,STATE,Orange,1,"33.93885000000001, -117.87736000000002","Other non-veg (e.g., vehicle, trash, etc)",Libraty,Trash Truck on fire
1413753522,PulsePoint,2023-02-15 14:45,"LAC, 16757 E AVENUE M-8, LAKE LOS ANGELES",LAC,LOCAL,Los Angeles,1,"34.63846500016324, -117.82963000001207",Dirt / desert,Libraty,Barren
ad3290a3-62fa-4ae4-b3db-46a9e133616b,IRWIN,2023-02-15 14:47,"NSD, MENDEN IC Lake",NSD,LOCAL,Lake,2,"39.1625800167044, -122.913645459129",Other - Enter reason,Libraty,Late Discovery
15c3ef90-f186-4a20-89a7-e3447270cc6a,IRWIN,2023-02-15 15:46,"RVC, VAN BUREN BL / PICK PL IC Riverside",RVC,LOCAL,Riverside,6,"33.8824788846245, -117.393452029167",Urban,Libraty,
1413829169,PulsePoint,2023-02-15 16:20,"ORC, Dead End & TONNER CANYON RD, BREA",ORC,LOCAL,Orange,1,"33.938843, -117.877097",Other - Enter reason,Libraty,Repeat Alert
