id,type,timestamp,message,agency,DPA,county,OES region,lat/lon,pushed/reason,modeler,"notes (fire name, other)"
6231e701-22a5-425b-8663-2a3816895b85,IRWIN,2023-07-31 16:26,"RVC, ROSA IC Riverside",RVC,LOCAL,Riverside,6.0,"33.7220349299625, -116.231072813837",Urban,Rawaf,"Late: ""FireDiscoveryDateTime: 2023-07-31 15:40 PDT"""
g16-2023-07-31T23:40:20+00:00,GOES,2023-07-31 16:40,"Processed, Fresno County, 145 MW",FKU,LOCAL,Fresno,5.0,"36.164, -120.0915",Solar farm,Rawaf,
g16-2023-07-31T23:41:17+00:00,GOES,2023-07-31 16:41,"Processed, San Luis Obispo County, 130 MW",SLU,STATE,San Luis Obispo,1.0,"35.4046, -120.1386",Solar farm,Rawaf,
c35c637c-8daf-4007-9cdc-acd247256dfc,IRWIN,2023-07-31 17:19,"HUU, GOLF COURSE RD  BAYSIDE IC Humboldt",HUU,STATE,Humboldt,2.0,"40.8460320432365, -124.053148859482",Pushed,Chesa,Golf IC
{5E56CC16-3510-425D-8448-609209FECD44},Intterra FIRIS,2023-07-31 17:19,53acres Beale_080120230000Z PERIM,KRN,STATE,Kern,5.0,"35.259203690421735, -118.62465759901824",,Rawaf,Flown by Intel 24
73b130bc-6123-41fd-95be-4b3a60838847,IRWIN,2023-07-31 17:29,"AEU, BONETTI IC El Dorado",AEU,STATE,El Dorado,4.0,"38.7488881657347, -120.553880044038",Pushed,Chesa,Bonetti IC
{9CF0AE6C-02FE-4B05-AD28-D5F8C84467C2},Intterra FIRIS,2023-07-31 17:33,No additional information Beale_080120230000Z DPS,KRN,STATE,Kern,5.0,"35.25918806113119, -118.62478110264651",,Rawaf,error
5cef2bed-d25a-4da7-ad42-af6527b4928e,IRWIN,2023-07-31 17:40,"SMY, ELM IC Monterey",SMY,LOCAL,Monterey,2.0,"36.2831218914749, -121.320646886377",Knockdowns,Chesa,
a0821b1f-f4da-4c2d-b55e-d834cccff76d,IRWIN,2023-07-31 18:04,"ARF, BARNETT IC Humboldt",ARF,LOCAL,Humboldt,2.0,"40.9670230465098, -124.108533885517","Other non-veg (e.g., vehicle, trash, etc)",Chesa,
41a3b059-3f0c-487a-96ed-1511d7265e03,IRWIN,2023-07-31 18:12,"ORO, BLUFFS IC Butte",ORO,LOCAL,Butte,3.0,"39.5169831508417, -121.570236302324",Knockdowns,Chesa,
