id,type,timestamp,message,agency,DPA,county,OES region,lat/lon,pushed/reason,modeler,"notes (fire name, other)"
ID-2024-03-27T20:56:30Z_0002,NGFS,2024-03-27 14:02,"GRASS VALLEY RX PILE PLAN 2024, San Bernardino County, CA",BDF,FEDERAL,San Bernardino,6,"34.28626707407999, -117.22945645015255",Prescribed fire,Dawn,
1791249454,PulsePoint,2024-03-27 14:12,"LAC, WB 105 AT HAWTHORNE BLVD ,HAWT, HAWTHORNE",LAC,LOCAL,Los Angeles,1,"33.93377, -118.3526",Urban,Dawn,
1791292617,PulsePoint,2024-03-27 14:54,"LAC, 200 N NADA ST, LA HABRA",LAC,LOCAL,Orange,1,"33.934135002490684, -117.96532500004611",,,
1791337664,PulsePoint,2024-03-27 15:40,"LAC, EB 91 WO 605, CERRITOS",LAC,LOCAL,Los Angeles,1,"33.87645, -118.107",,,
ID-2024-03-27T23:56:30Z_0165,NGFS,2024-03-27 17:11,"San Luis Obispo County, CA",CND,FEDERAL,San Luis Obispo,1,"34.96761296152009, -119.4836206066546",,,
67d85e60-5106-45e9-823c-a323e5e413b1,IRWIN,2024-03-27 17:51,"CDD, SC/CM/61A IC Riverside",CDD,FEDERAL,Riverside,6,"33.5700049243954, -115.997011760494",,,
1791463802,PulsePoint,2024-03-27 18:34,"LAC, S WESTERN AVE & W 111TH ST, SOUTH LA",LAC,LOCAL,Los Angeles,1,"33.93389, -118.30903",,,
6f54ced0-e0fa-4e14-a735-25f98d3568f1,IRWIN,2024-03-27 18:35,"RVC, COLLIER AV  LELS IC Riverside",RVC,LOCAL,Riverside,6,"33.6967718657981, -117.348391006706",,,
1791484257,PulsePoint,2024-03-27 19:04,"LAC, N SIERRA HWY & VIA PRINCESSA, SANTA CLARITA",LAC,LOCAL,Los Angeles,1,"34.40556, -118.46484",,,
1791486809,PulsePoint,2024-03-27 19:08,"LAC, EB 105 TO 710 FWY NB, LYNWOOD",LAC,LOCAL,Los Angeles,1,"33.91275, -118.18190000000001",,,
ID-2024-03-28T02:26:30Z_0083,NGFS,2024-03-27 19:35,"Sonoma County, CA",LNU,STATE,Sonoma,2,"38.78193905884109, -122.77235627131365",,,
1791557855,PulsePoint,2024-03-27 21:12,"LAC, NEWHALL AVE & VALLE DEL ORO, SANTA CLARITA",LAC,LOCAL,Los Angeles,1,"34.37075, -118.51476",,,
1791557855,PulsePoint,2024-03-27 21:12,"LAC, NEWHALL AVE & VALLE DEL ORO, SANTA CLARITA",LAC,LOCAL,Los Angeles,1,"34.37075, -118.51476",,,
1791557855,PulsePoint,2024-03-27 21:12,"LAC, NEWHALL AVE & VALLE DEL ORO, SANTA CLARITA",LAC,LOCAL,Los Angeles,1,"34.37075, -118.51476",,,
1791557855,PulsePoint,2024-03-27 21:12,"LAC, NEWHALL AVE & VALLE DEL ORO, SANTA CLARITA",LAC,LOCAL,Los Angeles,1,"34.37075, -118.51476",,,
2806e8c0-4d66-47e6-a8ba-721d0649e2a3,IRWIN,2024-03-27 21:39,"RVC, HOPE IC Riverside",RVC,LOCAL,Riverside,6,"33.8146039311424, -116.410410852785",,,
56e02048-93fc-4250-9e7f-1c7d69a17659,IRWIN,2024-03-27 22:04,"RVC, CLAUDETTE DR / BRIAN CI IC Riverside",RVC,LOCAL,Riverside,6,"33.9682448905445, -117.462750047945",,,
30d5630b-4b61-4b17-b616-b97aad739553,IRWIN,2024-03-28 01:19,"CDD, DILLON RD / LANDFILL RD IC Riverside",CDD,LOCAL,Riverside,6,"33.7350849351824, -116.164153803006",,,
1791699111,PulsePoint,2024-03-28 02:25,"LAC, SB 605 AT ALONDRA BLVD ,NRWK, NORWALK",LAC,LOCAL,Los Angeles,1,"33.88752, -118.10450000000002",,,
caa8a31b-9cf9-4d71-be53-6d9f6ec63791,IRWIN,2024-03-28 04:07,"LNU, ST HELENA RD  SANTA_ROSA IC Sonoma",LNU,STATE,Sonoma,2,"38.5204149915084, -122.593592330325",,,
1791869035,PulsePoint,2024-03-28 08:33,"LAC, 1500 E AVENUE M, PALMDALE",LAC,FEDERAL,Los Angeles,1,"34.645950002845666, -118.10224500000001",Nothing on cameras,Rawaf,"Also, ""not much to burn urban or barren, pass"""
1791875252,PulsePoint,2024-03-28 08:41,"LAC, 170TH ST E & E AVENUE N-4, LAKE LOS ANGELES",LAC,LOCAL,Los Angeles,1,"34.62746, -117.827",Nothing on cameras,Rawaf,"""Urban and barren"""
ID-2024-03-28T17:46:30Z_0001,NGFS,2024-03-28 10:51,"Sutter County, CA",MDN,LOCAL,Sutter,3,"39.16433866843998, -121.87306580375409",Agriculture / farm,Rawaf,"Nothing visible on cameras, looks green/ag."
ID-2024-03-28T18:11:30Z_0001,NGFS,2024-03-28 11:16,"Shasta County, CA",SHU,STATE,Shasta,3,"40.44546906771742, -121.8333827348898",Nothing on cameras,Rawaf,
ID-2024-03-28T18:36:30Z_0003,NGFS,2024-03-28 11:41,"Solano County, CA",MTZ,LOCAL,Solano,2,"38.2872401056701, -121.61856690149013",Agriculture / farm,Rawaf,
ID-2024-03-28T20:16:30Z_0003,NGFS,2024-03-28 13:21,"Mendocino County, CA",MEU,STATE,Mendocino,2,"38.97101116906964, -123.69694230544762",,,
ID-2024-03-28T20:26:30Z_0002,NGFS,2024-03-28 13:32,"Lassen County, CA",LMU,STATE,Lassen,3,"40.90895891605347, -121.05272003376454",,,
ID-2024-03-28T20:26:30Z_0007,NGFS,2024-03-28 13:32,"San Benito County, CA",BEU,STATE,San Benito,2,"36.30120580591297, -120.82056116245214",,,
ID-2024-03-28T20:31:30Z_0006,NGFS,2024-03-28 13:36,"Fresno County, CA",FKU,LOCAL,Fresno,5,"36.64724564608479, -120.52185435973539",Agriculture / farm,Rawaf,
0dc3c2ae-b04b-44b1-adb2-13efd1fc5a92,IRWIN,2024-03-28 14:41,"BDU, BIG PINE CAMPGROUND BIG_PINE_FIRE_DISTRICT IC Inyo",BDU,STATE,Inyo,6,"37.1697391808285, -118.307652492165",,,
ID-2024-03-28T21:51:30Z_0002,NGFS,2024-03-28 14:56,"Monterey County, CA",BEU,STATE,Monterey,2,"36.10148484583504, -120.89242142152217",,,
ID-2024-03-28T22:06:30Z_0135,NGFS,2024-03-28 15:18,"Monterey County, CA",BEU,STATE,Monterey,2,"36.10666249904677, -121.18076169520387",,,
ID-2024-03-28T23:01:30Z_0132,NGFS,2024-03-28 16:11,"San Benito County, CA",BEU,STATE,San Benito,2,"36.537192019734334, -121.11387274126346",,,
1792341588,PulsePoint,2024-03-28 17:07,"LAC, ADVENTURE AVE & MAGIC MOUNTAIN PKWY, VALENCIA",LAC,STATE,Los Angeles,1,"34.41731, -118.60937999999999",Knockdowns,Erin,single engine response
5059c93d-704c-4cd1-895e-c79da6dd13df,IRWIN,2024-03-28 17:52,"RVC, N PERRIS BL / ORANGETREE DR IC Riverside",RVC,LOCAL,Riverside,6,"33.8060568851334, -117.226026994274",Urban,Erin,
ab52223b-60be-4fa6-bf15-74549679459e,IRWIN,2024-03-28 18:04,"RVC, I 215  S/ NUEVO RD OFRP IC Riverside",RVC,LOCAL,Riverside,6,"33.7863228831919, -117.219962991664",Urban,Erin,
b45adbba-21e1-4dec-a6de-50d8afd20893,IRWIN,2024-03-28 18:04,"RRU, MARSHALL ST  GOOD IC Riverside",RRU,STATE,Riverside,6,"33.7848878797889, -117.278598001653",Knockdowns,Erin,"burning for 30 mins, handled"
1792420986,PulsePoint,2024-03-28 18:50,"LAC, S HAWTHORNE BLVD & 105 FWY, LENNOX",LAC,LOCAL,Los Angeles,1,"33.93376, -118.35259",Urban,Erin,
5a00ce04-0036-44da-bf68-bbc642ce5c70,IRWIN,2024-03-28 22:46,"RVC, AVE 64  / LAS SERENAS ST IC Riverside",RVC,LOCAL,Riverside,6,"33.5839299218637, -116.075010775435",,,
1792563776,PulsePoint,2024-03-28 23:03,"LAC, 3210 E EL SEGUNDO BLVD, LYNWOOD",LAC,LOCAL,Los Angeles,1,"33.917095002885276, -118.21361500054542",,,
1792615433,PulsePoint,2024-03-29 01:12,"LAC, 655 S DONNA BETH AVE, AZUSA",LAC,LOCAL,Los Angeles,1,"34.110580000000006, -117.90542",,,
1792615433,PulsePoint,2024-03-29 01:12,"LAC, S DONNA BETH AVE & E NEWBURGH ST, AZUSA",LAC,LOCAL,Los Angeles,1,"34.1101, -117.90542",,,
552b0c87-9992-442a-a111-98e6e15a7e3b,IRWIN,2024-03-29 02:54,"RVC, 36TH ST  JRPV IC Riverside",RVC,LOCAL,Riverside,6,"34.0136288973733, -117.433128046535",,,
1792720239,PulsePoint,2024-03-29 05:29,"LAC, N 20TH ST W & W AVENUE E, LANCASTER",LAC,LOCAL,Los Angeles,1,"34.76239, -118.16667",,,
26267a46-346a-4de7-8245-0ad01518825a,IRWIN,2024-03-29 06:42,"RVC, CAJALCO RD / SEATON AV IC Riverside",RVC,LOCAL,Riverside,6,"33.8373658867691, -117.261631002898",,,
1792815564,PulsePoint,2024-03-29 07:40,"LAC, 5321 E FIRESTONE BLVD, SOUTH GATE",LAC,LOCAL,Los Angeles,1,"33.95015000000162, -118.17365000000001",Urban,Rawaf,
ID-2024-03-29T16:31:30Z_0001,NGFS,2024-03-29 09:36,"Riverside County, CA",BLY,LOCAL,Riverside,6,"33.68583779096775, -114.63726180592349",,,
ID-2024-03-29T18:16:30Z_0036,NGFS,2024-03-29 11:25,"Madera County, CA",MMU,STATE,Madera,5,"37.189112922685084, -119.76752983302774",,,
ID-2024-03-29T18:26:30Z_0002,NGFS,2024-03-29 11:31,"Kern County, CA",CND,FEDERAL,Kern,5,"35.72870148707298, -118.50223330947698",,,
ID-2024-03-29T18:21:30Z_0074,NGFS,2024-03-29 11:32,"Ventura County, CA",LPF,FEDERAL,Ventura,1,"34.6957729766023, -119.06685535213248",,,
124a0df3-ca6e-4dfa-b916-917096c294ac,IRWIN,2024-03-29 11:49,"FKU, SHELL RD / HWY 198 IC Fresno",FKU,STATE,Fresno,5,"36.2462549547403, -120.315310725311",,,
ID-2024-03-29T18:56:30Z_0035,NGFS,2024-03-29 12:07,"Fresno County, CA",SQF,FEDERAL,Fresno,5,"36.810680928719954, -119.11717379279115",,,
1793116163,PulsePoint,2024-03-29 13:43,"LAC, RAILROAD AVE & OAK RIDGE DR, SANTA CLARITA",LAC,LOCAL,Los Angeles,1,"34.4006, -118.53878000000002",,,
45addce9-50df-4c6b-9520-b841ac251593,IRWIN,2024-03-29 18:07,"RVC, TORO PEAK RD / FAIRWAY DR IC Riverside",RVC,LOCAL,Riverside,6,"33.7148189219939, -116.361109836246",No potential / nowhere to go,Dawn,
593e3562-7521-4d2d-9264-420c2caf91d3,IRWIN,2024-03-29 19:33,"SDU, MESA 5 IC San Diego",SDU,STATE,San Diego,6,"33.2086688416349, -116.734863863101",Other - Enter reason,Dawn,alert 40 min old and not much potential
1793464958,PulsePoint,2024-03-29 20:57,"LAC, 4952 W 112TH ST, LENNOX",LAC,LOCAL,Los Angeles,1,"33.93278000016167, -118.36484",Urban,Dawn,
47468141-c94a-4c57-8cdf-12833d0a12e5,IRWIN,2024-03-29 21:54,"RVC, HY 60  W/ DAY ST OFRP IC Riverside",RVC,LOCAL,Riverside,6,"33.9418258980963, -117.273746013342",,,
1793542261,PulsePoint,2024-03-29 23:16,"LAC, SB 71 NO MISSION BLVD ,POMA, POMONA",LAC,LOCAL,Los Angeles,1,"34.05393, -117.7817",,,
ID-2024-03-30T06:16:30Z_0001,NGFS,2024-03-29 23:21,"Humboldt County, CA",HUU,STATE,Humboldt,2,"40.4441810220469, -123.69800379757511",,,
b8a58fb4-aced-4def-8d78-0abc3d5682f0,IRWIN,2024-03-29 23:56,"RRU, BUCK RD / BERENDA RD IC Riverside",RRU,STATE,Riverside,6,"33.5545968656815, -117.048279943861",,,
d062451d-ffd2-4bcc-addb-38ad0559094b,IRWIN,2024-03-30 05:53,"SDU, MUTUAL AID SDU IC San Diego",SDU,STATE,San Diego,6,"33.2084048416484, -116.734011862932",,,
1793829058,PulsePoint,2024-03-30 08:56,"ORC, 111 CLEVERWIND, IRVINE",ORC,LOCAL,Orange,1,"33.69969, -117.704226",,,
1793829058,PulsePoint,2024-03-30 08:56,"ORC, 111 CLEVERWIND, IRVINE",ORC,LOCAL,Orange,1,"33.69969, -117.704226",,,
f7eea857-5c2e-4841-be28-599f3cf0a2ed,IRWIN,2024-03-30 11:41,"RVC, CLINTON KEITH RD / PALOMAR ST IC Riverside",RVC,LOCAL,Riverside,6,"33.5893418586503, -117.252098981749",,,
65e8e482-8562-4311-9921-fca57c5e997d,IRWIN,2024-03-30 12:32,"RVC, CLINTON KEITH RD / STABLE LANES RD IC Riverside",RVC,LOCAL,Riverside,6,"33.5928318592311, -117.248859981463",,,
ID-2024-03-30T20:21:30Z_0006,NGFS,2024-03-30 13:26,"Ventura County, CA",VNC,STATE,Ventura,1,"34.35845425357056, -119.37801451053278",,,
ID-2024-03-30T21:56:30Z_0002,NGFS,2024-03-30 15:01,"Tehama County, CA",TGU,STATE,Tehama,3,"39.945577253588226, -122.58100862728638",,,
ID-2024-03-30T22:56:30Z_0066,NGFS,2024-03-30 16:07,"Yuba County, CA",STC,LOCAL,Sutter,3,"39.15303111446389, -121.61647666397214",,,
ID-2024-03-30T23:21:30Z_0075,NGFS,2024-03-30 16:31,"Tulare County, CA",TUU,STATE,Tulare,5,"36.38875691192368, -118.92255541218402",Nothing on cameras,Sierra,
1794334938,PulsePoint,2024-03-30 19:18,"LAC, E WASHINGTON BLVD & 5 FWY, COMMERCE",LAC,LOCAL,Los Angeles,1,"33.995140000000006, -118.14418000000002",Urban,Sierra,
ID-2024-03-31T02:41:30Z_0001,NGFS,2024-03-30 19:46,"Humboldt County, CA",HUU,STATE,Humboldt,2,"40.4441810220469, -123.69800379757511",Other - Enter reason,Sierra,
ID-2024-03-31T16:31:30Z_0007,NGFS,2024-03-31 09:37,"El Dorado County, CA",AEU,STATE,El Dorado,4,"38.78968241304734, -120.97493756719459",No potential / nowhere to go,Erin,latest heat detection a few days before
1795224698,PulsePoint,2024-03-31 18:10,"LAC, NB 605 SO ROSEHILLS RD ,INDS, INDUSTRY",LAC,LOCAL,Los Angeles,1,"34.01645, -118.0544",Urban,Treva,
b6f5cbba-082a-4639-964b-e5f7b329baaf,IRWIN,2024-03-31 19:03,"RRU, DOMENIGONI PY / PATTERSON AV IC Riverside",RRU,STATE,Riverside,6,"33.6961008806548, -117.076104959702",Fusion Center Instruction,Treva,"Unfavorable conditions, nothing on NG Scout"
17096028784.0,NGFS,2024-03-04 17:41,"San Bernardino County, CA",BDC,FEDERAL,San Bernardino,6,N 35° 32.975' W 115° 27.344',Dirt / desert,Erin,
1709866276.0,NGFS,2024-03-07 18:51,"Fresno County, CA",NCN,LOCAL,Fresno,5,N 36° 45.783' W 119° 54.082',Agriculture / farm,Erin,
1710604583.0,NGFS,2024-03-15 8:56,"Fresno County, CA",,STATE,Fresno,2,N 35° 54.356' W 120° 19.404',No potential / nowhere to go,Erin,
1710609086.0,NGFS,2024-03-15 10:11,"San Benito County, CA",BLU,STATE,San Benito,2,N 36° 26.674' W 120° 57.059',Nothing on cameras,Erin,
1710616594.0,NGFS,2024-03-15 12:16,"Glenn County, CA",KAN,LOCAL,Glenn,3,N 39° 28.511' W 122° 16.817',Agriculture / farm,Erin,"duplicate alert slightly diff location @ 12:17, burning for over 1 hour"
1710617490.0,NGFS,2024-03-15 12:31,"Siskiyou County, CA",GAZ,STATE,Siskiyou,3,N 41° 30.364' W 122° 31.093',No potential / nowhere to go,Erin,duplicate alert slightly diff location @ 12:33
1710713053.0,NGFS,2024-03-17 15:04,"Shasta County, CA",SHU,LOCAL,Shasta,3,N 40° 25.674' W 122° 14.019',"Other non-veg (e.g., vehicle, trash, etc)",Treva,Burn pile
1710717509.0,NGFS,2024-03-17 16:18,"Riverside County, CA",RVC,FEDERAK,Riverside,6,N 33° 37.901' W 116° 51.075',Nothing on cameras,Treva,Nothing on radio
1710808604.0,NGFS,2024-03-18 17:36,"Humboldt County, CA",,FEDERAL,Humboldt,2,N 41° 11.647' W 123° 41.790',Fusion Center Instruction,Treva,Burning for an hour before alert
1711032976.0,NGFS,2024-03-21 7:56,"El Dorado County, CA",DSP,STATE,El Dorado,4,N 38° 42.660' W 120° 50.701',Fusion Center Instruction,Rawaf,Ongoing Rx.
1711040204.0,NGFS,2024-03-21 9:56,"Yuba County, CA",LNA,LOCAL,Yuba,3,N 39° 0.847' W 121° 31.738',Agriculture / farm,Rawaf,
1711040492.0,NGFS,2024-03-21 10:01,"Siskiyou County, CA",SKU,FEDERAL,Siskiyou,3,N 41° 39.582' W 121° 58.526',Prescribed fire,Rawaf,
1711041095.0,NGFS,2024-03-21 10:11,"Shasta County, CA",SHU,STATE,Shasta,3,N 40° 34.443' W 121° 56.937',Fusion Center Instruction,Rawaf,Ongoing Rx.
1711041702.0,NGFS,2024-03-21 10:21,"Colusa County, CA",MAX,LOCAL,Colusa,3,N 39° 17.283' W 122° 13.471',Agriculture / farm,Rawaf,
1711042858.0,NGFS,2024-03-21 10:40,"Lake County, CA",NSD,FEDERAL,Lake,2,N 39° 16.318' W 122° 56.118',Prescribed fire,Rawaf,
1711045278.0,NGFS,2024-03-21 11:21,"Shasta County, CA",SHU,FEDERAL,Shasta,3,N 40° 35.157' W 122° 32.645',Fusion Center Instruction,Rawaf,"Smoke visible... ""I will monitor..."""
1711045278.0,NGFS,2024-03-21 11:21,"Yuba County, CA",PBF,LOCAL,Yuba,3,N 39° 5.801' W 121° 27.395',Agriculture / farm,Rawaf,
1711045902.0,NGFS,2024-03-21 11:31,"Trinity County, CA",SRF,FEDERAL,Trinity,3,N 40° 7.068' W 123° 16.764',Nothing on radio,Rawaf,No views available...
1711047105.0,NGFS,2024-03-21 11:51,"El Dorado County, CA",PIO,FEDERAL/STATE,El Dorado,4,N 38° 39.748' W 120° 31.701',Prescribed fire,Rawaf,
1711048288.0,NGFS,2024-03-21 12:11,"Fresno County, CA",SNF,FEDERAL,Fresno,5,N 37° 10.976' W 119° 18.892',Prescribed fire,Rawaf,
1711049790.0,NGFS,2024-03-21 12:36,"Yolo County, CA",CDF,STATE,Yolo,4,N 38° 31.097' W 122° 2.054',Fusion Center Instruction,Rawaf,"Smoke visible, previous satellite detections at the same location... Nothing on SCOUT, presuming Rx."
1711049790.0,NGFS,2024-03-21 12:36,"Colusa County, CA",SWR,FEDERAL,Colusa,3,N 39° 22.269' W 122° 9.166',Prescribed fire,Rawaf,
